pdf_path,paper_folder,note_slug,is_main_pdf,pdf_role,source_kind,parse_issue
papers/LMAct A Benchmark for In-Context Imitation Learning with Long Multimodal Demonstrations/figures/tic_tac_toe_png_replay-eps-converted-to.pdf,LMAct A Benchmark for In-Context Imitation Learning with Long Multimodal Demonstrations,lmact-a-benchmark-for-in-context-imitation-learning-with-long-multimodal-demonstrations,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/LMAct A Benchmark for In-Context Imitation Learning with Long Multimodal Demonstrations/figures/tic_tac_toe_txt-eps-converted-to.pdf,LMAct A Benchmark for In-Context Imitation Learning with Long Multimodal Demonstrations,lmact-a-benchmark-for-in-context-imitation-learning-with-long-multimodal-demonstrations,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/LMAct A Benchmark for In-Context Imitation Learning with Long Multimodal Demonstrations/figures/tic_tac_toe_txt_illegal_actions-eps-converted-to.pdf,LMAct A Benchmark for In-Context Imitation Learning with Long Multimodal Demonstrations,lmact-a-benchmark-for-in-context-imitation-learning-with-long-multimodal-demonstrations,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/LMAct A Benchmark for In-Context Imitation Learning with Long Multimodal Demonstrations/figures/tic_tac_toe_txt_replay-eps-converted-to.pdf,LMAct A Benchmark for In-Context Imitation Learning with Long Multimodal Demonstrations,lmact-a-benchmark-for-in-context-imitation-learning-with-long-multimodal-demonstrations,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Large Language Models as General Pattern Machines/figures/arc-failure-v1.pdf,Large Language Models as General Pattern Machines,large-language-models-as-general-pattern-machines,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Large Language Models as General Pattern Machines/figures/arc-success-v1.pdf,Large Language Models as General Pattern Machines,large-language-models-as-general-pattern-machines,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Large Language Models as General Pattern Machines/figures/arc-teaser-v3.pdf,Large Language Models as General Pattern Machines,large-language-models-as-general-pattern-machines,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Large Language Models as General Pattern Machines/figures/clicker-training-v3.pdf,Large Language Models as General Pattern Machines,large-language-models-as-general-pattern-machines,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Large Language Models as General Pattern Machines/figures/pattern-machines-teaser-v7.pdf,Large Language Models as General Pattern Machines,large-language-models-as-general-pattern-machines,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Large Language Models as General Pattern Machines/figures/pcfg-examples.pdf,Large Language Models as General Pattern Machines,large-language-models-as-general-pattern-machines,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Large Language Models as General Pattern Machines/figures/pcfg-operators.pdf,Large Language Models as General Pattern Machines,large-language-models-as-general-pattern-machines,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Large Language Models as General Pattern Machines/figures/pick-rearrange.pdf,Large Language Models as General Pattern Machines,large-language-models-as-general-pattern-machines,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Large Language Models as General Pattern Machines/figures/sinusoid-v1.pdf,Large Language Models as General Pattern Machines,large-language-models-as-general-pattern-machines,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Large Language Models can Implement Policy Iteration/figures/action-selection-fig-final.pdf,Large Language Models can Implement Policy Iteration,large-language-models-can-implement-policy-iteration,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Learning How to Infer Partial MDPs for In-Context Adaptation and Exploration/figs/alchemy_env.pdf,Learning How to Infer Partial MDPs for In-Context Adaptation and Exploration,learning-how-to-infer-partial-mdps-for-in-context-adaptation-and-exploration,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Learning How to Infer Partial MDPs for In-Context Adaptation and Exploration/figs/belief_sample_sequence.pdf,Learning How to Infer Partial MDPs for In-Context Adaptation and Exploration,learning-how-to-infer-partial-mdps-for-in-context-adaptation-and-exploration,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Learning How to Infer Partial MDPs for In-Context Adaptation and Exploration/figs/cube.pdf,Learning How to Infer Partial MDPs for In-Context Adaptation and Exploration,learning-how-to-infer-partial-mdps-for-in-context-adaptation-and-exploration,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Learning How to Infer Partial MDPs for In-Context Adaptation and Exploration/figs/normalized_separated_reward_plot_1.pdf,Learning How to Infer Partial MDPs for In-Context Adaptation and Exploration,learning-how-to-infer-partial-mdps-for-in-context-adaptation-and-exploration,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Learning How to Infer Partial MDPs for In-Context Adaptation and Exploration/figs/normalized_separated_reward_plot_2.pdf,Learning How to Infer Partial MDPs for In-Context Adaptation and Exploration,learning-how-to-infer-partial-mdps-for-in-context-adaptation-and-exploration,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Learning How to Infer Partial MDPs for In-Context Adaptation and Exploration/figs/normalized_separated_reward_plot_3.pdf,Learning How to Infer Partial MDPs for In-Context Adaptation and Exploration,learning-how-to-infer-partial-mdps-for-in-context-adaptation-and-exploration,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Learning How to Infer Partial MDPs for In-Context Adaptation and Exploration/figs/separated_model_exploration_plot_1.pdf,Learning How to Infer Partial MDPs for In-Context Adaptation and Exploration,learning-how-to-infer-partial-mdps-for-in-context-adaptation-and-exploration,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Learning How to Infer Partial MDPs for In-Context Adaptation and Exploration/figs/separated_model_exploration_plot_2.pdf,Learning How to Infer Partial MDPs for In-Context Adaptation and Exploration,learning-how-to-infer-partial-mdps-for-in-context-adaptation-and-exploration,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Learning How to Infer Partial MDPs for In-Context Adaptation and Exploration/figs/separated_model_exploration_plot_3.pdf,Learning How to Infer Partial MDPs for In-Context Adaptation and Exploration,learning-how-to-infer-partial-mdps-for-in-context-adaptation-and-exploration,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Meta-Reinforcement Learning Robust to Distributional Shift Via Performing Lifelong In-Context Learning/xu24o.pdf.pdf,Meta-Reinforcement Learning Robust to Distributional Shift Via Performing Lifelong In-Context Learning,meta-reinforcement-learning-robust-to-distributional-shift-via-performing-lifelong-in-context-learning,1,main,pdf-only,
papers/OmniRL In-Context Reinforcement Learning by Large-Scale Meta-Training in Randomized Worlds/img/16_states_legend.pdf,OmniRL In-Context Reinforcement Learning by Large-Scale Meta-Training in Randomized Worlds,omnirl-in-context-reinforcement-learning-by-large-scale-meta-training-in-randomized-worlds,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/OmniRL In-Context Reinforcement Learning by Large-Scale Meta-Training in Randomized Worlds/img/AnyMDPEfficiency.pdf,OmniRL In-Context Reinforcement Learning by Large-Scale Meta-Training in Randomized Worlds,omnirl-in-context-reinforcement-learning-by-large-scale-meta-training-in-randomized-worlds,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/OmniRL In-Context Reinforcement Learning by Large-Scale Meta-Training in Randomized Worlds/img/Architectures_training.pdf,OmniRL In-Context Reinforcement Learning by Large-Scale Meta-Training in Randomized Worlds,omnirl-in-context-reinforcement-learning-by-large-scale-meta-training-in-randomized-worlds,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/OmniRL In-Context Reinforcement Learning by Large-Scale Meta-Training in Randomized Worlds/img/Architectures_validation.pdf,OmniRL In-Context Reinforcement Learning by Large-Scale Meta-Training in Randomized Worlds,omnirl-in-context-reinforcement-learning-by-large-scale-meta-training-in-randomized-worlds,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/OmniRL In-Context Reinforcement Learning by Large-Scale Meta-Training in Randomized Worlds/img/Data_Synthesis.pdf,OmniRL In-Context Reinforcement Learning by Large-Scale Meta-Training in Randomized Worlds,omnirl-in-context-reinforcement-learning-by-large-scale-meta-training-in-randomized-worlds,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
